pics,type,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,welcome.started,text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,questions.started,question1.started,slideranswer.started,questions.stopped,slideranswer.response,slideranswer.rt,textbox.text,instruction1.started,text_2.started,key_resp_2.started,instruction1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,experiment1.started,fixation1.started,image.started,buttontomorrow_1.started,buttoninayear_1.started,fixation1.stopped,experiment1.stopped,buttontomorrow_1.numClicks,buttontomorrow_1.timesOn,buttontomorrow_1.timesOff,buttoninayear_1.numClicks,buttoninayear_1.timesOn,buttoninayear_1.timesOff,instruction2.started,instruction.started,instruction2.stopped,experiment2.started,fixation_1.started,image_2.started,slider.started,fixation_1.stopped,experiment2.stopped,slider.response,slider.rt,instructions3.started,instruction_2.started,instructions3.stopped,experiment3.started,fixation_3.started,image_3.started,slider_2.started,fixation_3.stopped,experiment3.stopped,slider_2.response,slider_2.rt,thankyou.started,ThankYou.started,thankyou.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set11(Mich)\mich-r.jpg,r,,,,,0,13,13,29,,,,,183.3202040999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.23431299999356,183.3202040999895,184.26024429997778,184.26024429997778,184.32908259998658,185.8242065999948,6.966666666666667,2.4823468000104185,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set9(Gosh)\gosh-n.jpg,n,,,,,0,14,14,22,,,,,185.87881589998142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.82523639997817,185.87881589998142,186.85768590000225,186.85768590000225,186.8989282999828,189.2034219999914,2.877777777777778,3.300033000006806,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-R.jpg,r,,,,,0,15,15,17,,,,,189.24385299999267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.20453960000305,189.24385299999267,190.2397290999943,190.2397290999943,190.26718289998826,192.37900699998136,5.966666666666667,3.111527200002456,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 1 (Mark)\Mark-N.jpg,n,,,,,0,16,16,1,,,,,192.41718590000528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.38009979997878,192.41718590000528,193.4077008999884,193.4077008999884,193.42867219998152,195.4632023999875,1,3.0096600000106264,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set10(picasso)\picasso-n.jpg,n,,,,,0,17,17,25,,,,,195.53131769999163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.46564899999066,195.53131769999163,196.4986016000039,196.4986016000039,196.54274360000272,199.1794804999954,1.0611111111111111,3.621099999989383,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set11(Mich)\mich-n.jpg,n,,,,,0,18,18,28,,,,,199.3120340000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.18133199997828,199.3120340000023,200.21329339998192,200.21329339998192,200.32521099998849,202.2356174000015,5.961111111111111,2.891652999998769,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 5 (Clifford)\Clifford-N.jpg,n,,,,,0,19,19,13,,,,,202.32969169999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.2370465999993,202.32969169999706,203.27354619998368,203.27354619998368,203.3534568999894,205.43019729998196,1.0222222222222221,3.0843113000155427,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 2 (Mark)\Mark-I.jpg,i,,,,,0,20,20,4,,,,,205.4638253999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.43094289998407,205.4638253999874,206.45331319997786,206.45331319997786,206.47465639997972,210.04064120000112,7.0,4.555135900009191,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set12(salvador)\salvador-n.jpg,n,,,,,0,21,21,31,,,,,210.068497500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.04187439999077,210.068497500004,211.07181459999993,211.07181459999993,211.10074329999043,212.63634029999957,7.0,2.5340311999898404,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 4 (Piet)\Piet-N.jpg,n,,,,,0,22,22,9,,,,,212.68833939998876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.63762520000455,212.68833939998876,213.66492469998775,213.66492469998775,213.70843219998642,217.18674239999382,1,4.484032300009858,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 3 (Piet)\Piet-N.jpg,n,,,,,0,23,23,8,,,,,217.2164530000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.18745609998587,217.2164530000009,218.21306089998689,218.21306089998689,218.23310270000366,220.3444443999906,6.788888888888889,3.1026205999951344,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-N1.jpg,n,,,,,0,24,24,16,,,,,220.4053289000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.34547070000554,220.4053289000003,221.38821179998922,221.38821179998922,221.41653889999725,223.6398319999862,1,3.213432099990314,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set10(picasso)\picasso-i.jpg,i,,,,,0,25,25,24,,,,,223.71806469999137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.6408878999937,223.71806469999137,224.67251619999297,224.67251619999297,224.7471353999863,227.10443469998427,7,3.3570707000035327,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 2 (Mark)\Mark-R.jpg,r,,,,,0,26,26,5,,,,,227.16752459999407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.1062138999987,227.16752459999407,228.13364139999612,228.13364139999612,228.18753789999755,232.834248500003,7,5.644553599995561,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 4 (Piet)\Piet-R.jpg,r,,,,,0,27,27,10,,,,,232.87696729999152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.83522229999653,232.87696729999152,233.8623718000017,233.8623718000017,233.88765389999026,236.48616679999395,6.888888888888888,3.5640353999915533,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 5 (Clifford)\Clifford-R.jpg,r,,,,,0,28,28,12,,,,,236.69947819999652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.48744369999622,236.69947819999652,237.51172619999852,237.51172619999852,237.7106014000019,238.61312409999664,6.888888888888888,1.8953370000235736,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-I1.jpg,i,,,,,0,29,29,15,,,,,238.66059210000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.6143228999863,238.66059210000094,239.64337409997825,239.64337409997825,239.66428999998607,241.00595349998912,6.888888888888888,2.31714609998744,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set12(salvador)\salvador-r.jpg,r,,,,,0,30,30,32,,,,,241.08640879997984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.00710429999162,241.08640879997984,242.0397100999835,242.0397100999835,242.10563089998323,245.3360272999853,7,4.225776199979009,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 4 (Piet)\Piet-I.jpg,i,,,,,0,31,31,11,,,,,245.38619130000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.33696039998904,245.38619130000006,246.36543049998,246.36543049998,246.40523149998626,248.45999819997814,1.088888888888889,3.0521693999762647,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set8(Gosh)\gosh-n.jpg,n,,,,,0,32,32,18,,,,,248.6225415999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.4610122999875,248.6225415999943,249.48828789999243,249.48828789999243,249.62528079998447,253.8305999999866,6.927777777777777,5.191720600007102,,,,,,,,,,,,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set11(Mich)\mich-i.jpg,i,,,,,,,,,0,0,0,27,259.97906369998236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.83106860000407,253.83759549999377,259.8311360999942,259.86102969999774,259.97906369998236,260.8659153000044,260.8659153000044,260.99370299998554,265.14625679998426,4.844444444444444,5.149468899995554,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 2 (Mark)\Mark-R.jpg,r,,,,,,,,,0,1,1,5,265.19896039998275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.1473119999864,265.19896039998275,266.1717479999934,266.1717479999934,266.2052047000034,269.38535120000597,4.838888888888889,4.158959099993808,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set12(salvador)\salvador-r.jpg,r,,,,,,,,,0,2,2,32,269.4568601999781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.38648059999105,269.4568601999781,270.41196359999594,270.41196359999594,270.47862849998637,273.43672989998595,7,3.9506225000077393,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-N1.jpg,n,,,,,,,,,0,3,3,16,273.4962184999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.43797460000496,273.4962184999895,274.4732140999986,274.4732140999986,274.53081060000113,281.5389690999873,6.811111111111112,8.025299300003098,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 3 (Piet)\Piet-I.jpg,i,,,,,,,,,0,4,4,7,281.5757251000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.53981349998503,281.5757251000032,282.56047659998876,282.56047659998876,282.580404599983,284.9206726999837,1.027777777777778,3.3205221999960486,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 3 (Piet)\Piet-N.jpg,n,,,,,,,,,0,5,5,8,284.9641730999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.92179339998984,284.9641730999865,285.9272299000004,285.9272299000004,285.97203439997975,289.63338929999736,3.911111111111111,4.651625400001649,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set12(salvador)\salvador-i.jpg,i,,,,,,,,,0,6,6,30,289.84298819999094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.6342103999923,289.84298819999094,290.64929219998885,290.64929219998885,290.85661119999713,293.7967817999888,1.0055555555555555,3.9285606000048574,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set10(picasso)\picasso-n.jpg,n,,,,,,,,,0,7,7,25,293.9334775999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.79788159998134,293.9334775999887,294.82430249999743,294.82430249999743,294.9401842999796,296.8583247999777,7,2.894543500005966,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 5 (Clifford)\Clifford-N.jpg,n,,,,,,,,,0,8,8,13,296.9727610999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.85973679999006,296.9727610999835,297.89245539999683,297.89245539999683,297.9802514000039,298.8296097999846,7,1.8275976000004448,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 1 (Mark)\Mark-N.jpg,n,,,,,,,,,0,9,9,1,298.8774771000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.83086349998484,298.8774771000026,299.8576591000019,299.8576591000019,299.90142129999003,300.86852580000414,7,1.9509649999963585,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set9(Gosh)\gosh-n.jpg,n,,,,,,,,,0,10,10,22,300.9448609999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.86984529998153,300.9448609999963,301.9070936999924,301.9070936999924,301.95318519999273,305.7970749999804,1.0444444444444445,4.827263999992283,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-I1.jpg,i,,,,,,,,,0,11,11,15,305.8468523999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.7985471999855,305.8468523999909,306.8185658000002,306.8185658000002,306.86476209998364,308.40975039999466,1.0444444444444445,2.5363100999966264,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 5 (Clifford)\Clifford-I.jpg,i,,,,,,,,,0,12,12,14,308.5283916000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.4109981999791,308.5283916000044,309.44032309998875,309.44032309998875,309.54248740000185,310.63145819999045,1.0444444444444445,2.084312300023157,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 1 (Mark)\Mark-I.jpg,i,,,,,,,,,0,13,13,0,310.666175499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.6321907999809,310.666175499995,311.6683476000035,311.6683476000035,311.6875486999925,314.20942539998214,6.866666666666667,3.513855800003512,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 4 (Piet)\Piet-I.jpg,i,,,,,,,,,0,14,14,11,314.2659558999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.21067239998956,314.2659558999876,315.23088129999815,315.23088129999815,315.27033679999295,317.51249609998195,1.1666666666666667,3.2272426999988966,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-R.jpg,r,,,,,,,,,0,15,15,17,317.5458429999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.5133789999818,317.5458429999999,318.54898809999577,318.54898809999577,318.56981099999393,319.7285073999956,1.1666666666666667,2.16224790000706,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 3 (Piet)\Piet-R.jpg,r,,,,,,,,,0,16,16,6,319.76463079999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.7294183000049,319.76463079999667,320.7653217999905,320.7653217999905,320.78587769999285,324.13850430000457,6.066666666666666,4.358631000010064,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 2 (Mark)\Mark-N.jpg,n,,,,,,,,,0,17,17,3,324.16984329998377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.13925619999645,324.16984329998377,325.16524370000116,325.16524370000116,325.1872846999904,327.2155397000024,6.905555555555556,3.0238713000144344,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set10(picasso)\picasso-r.jpg,r,,,,,,,,,0,18,18,26,327.2799721999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.21654549997766,327.2799721999909,328.2453327999974,328.2453327999974,328.28556649998063,330.8966414000024,1,3.6005274999770336,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 4 (Piet)\Piet-R.jpg,r,,,,,,,,,0,19,19,10,330.9363701999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.89740269997856,330.9363701999828,331.92776399999275,331.92776399999275,331.9495729999908,335.5379432000045,6.666666666666666,4.568013200012501,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 4 (Piet)\Piet-N.jpg,n,,,,,,,,,0,20,20,9,335.6073338999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.5402429999958,335.6073338999995,336.56034549998003,336.56034549998003,336.6211379999877,338.37706659999094,6.666666666666666,2.740793400007533,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 2 (Mark)\Mark-I.jpg,i,,,,,,,,,0,21,21,4,338.4232783000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.37874539999757,338.4232783000043,339.4122767999943,339.4122767999943,339.432805199991,341.02324019998196,1.0333333333333332,2.5729891999799293,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set8(Gosh)\gosh-i.jpg,i,,,,,,,,,0,22,22,20,341.39961249998305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.024219599989,341.39961249998305,342.06060909997905,342.06060909997905,342.4150619999855,345.0139603999851,6.972222222222222,3.59031369999866,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set8(Gosh)\gosh-n.jpg,n,,,,,,,,,0,23,23,18,345.16129789999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0148455000017,345.16129789999104,346.0507566999877,346.0507566999877,346.18283400000655,348.285770699993,1,3.099109699978726,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 1 (Mark)\Mark-R.jpg,r,,,,,,,,,0,24,24,2,348.33536759999697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.2869432999869,348.33536759999697,349.30957290000515,349.30957290000515,349.3539055000001,350.56782029999886,1,2.217336300003808,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set9(Gosh)\gosh-r.jpg,r,,,,,,,,,0,25,25,23,350.59278769997763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5685383999953,350.59278769997763,351.5883167999855,351.5883167999855,351.6086448999995,352.7439545999805,1,2.132004399987636,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set12(salvador)\salvador-n.jpg,n,,,,,,,,,0,26,26,31,352.7716530000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.7448420999863,352.7716530000034,353.77782409999054,353.77782409999054,353.7995396000042,355.20123569999123,1,2.3981010999996215,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set9(Gosh)\gosh-i.jpg,i,,,,,,,,,0,27,27,21,355.2435457999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.2025100000028,355.2435457999818,356.23901609997847,356.23901609997847,356.2621239,358.5914105999982,1.1555555555555554,3.337050000001909,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set10(picasso)\picasso-i.jpg,i,,,,,,,,,0,28,28,24,358.64562039999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.59208059997763,358.64562039999873,359.61965360000613,359.61965360000613,359.6660774000047,361.51007109999773,1.1555555555555554,2.8379918000136968,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set11(Mich)\mich-n.jpg,n,,,,,,,,,0,29,29,28,361.6461267999839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.5111049999832,361.6461267999839,362.53568549998454,362.53568549998454,362.66181299998425,364.1338759000064,1.1555555555555554,2.474379699997371,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set8(Gosh)\gosh-r.jpg,r,,,,,,,,,0,30,30,19,364.8672634999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.1346779000014,364.8672634999966,365.2178351999901,365.2178351999901,365.8681432000012,366.3818328999914,1.1555555555555554,1.4795666999998502,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 5 (Clifford)\Clifford-R.jpg,r,,,,,,,,,0,31,31,12,366.5267185999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.3834069999866,366.5267185999837,367.42134289999376,367.42134289999376,367.54727489998913,368.4062864999869,1.1555555555555554,1.855368599994108,,,,3ra,001,2023-11-26_20h02.31.796,CLT,2023.2.3,59.988902048927415,2023-11-26 20h02.59.736758 +0530,
